"A 1998","ジャンル","曲 名","演奏者","演奏者2","演奏者3","演奏者4","演奏者5","演奏者6","演奏者7","伴奏","伴奏2","伴奏3","伴奏4","作詞者","補作","作曲者","作曲者2","編曲者","レーベル","レコード番号","シリアル番号","発売","備考","昭和館","場所","箱"
"01","歌謡曲","別れの港町","津村 謙",,,,,,,"キング オーケストラ",,,,"高橋陽一",,"細川潤一",,,"キング","C 941",9259,1953,,,,
"01","歌謡曲","君を偲びて","音羽美子",,,,,,,"キング オーケストラ",,,,"藤間哲郎",,"細川潤一",,,"キング","C 941",9101,1953,,,,
"10","記載なし","世紀の若人","長門美保",,,,,,,"キング管弦楽団",,,,"読売新聞社選",,"林 伊佐緒",,"篠原正雄","キング",57066,4765,1941,"大日本少年団制定歌",,,
"10","記載なし","世紀の若人","永田絃次郎",,,,,,,"キング管弦楽団",,,,"読売新聞社選",,"林 伊佐緒",,"篠原正雄","キング",57066,4754,1941,"大日本少年団制定歌",,,
"10","国民歌","大政翼賛の歌","永田絃次郎","長門美保","キング合唱団",,,,,"キング管弦楽団",,,,"記載なし",,"記載なし",,"篠原正雄","キング",57019,4551,1941,"大政翼賛会撰定",,,
"03","管弦楽","大政翼賛行進曲","キング管弦楽団",,,,,,,"キング管弦楽団",,,,"記載なし",,"記載なし",,"宇賀神味津男","キング",57019,4555,1941,"大政翼賛会撰定",,,
"10","決戦国民歌","頑張りどころだ","林伊佐緒","近衛八郎","井口小夜子
","横山郁子","キング合唱団",,,"キング管弦楽団",,,,"山添花秋",,"大村能章",,"大村能章","キング",67014,5015,1942,"読売新聞社撰定・大政翼賛会推薦",,,
"10","決戦の歌","進め一億火の玉だ","ヴォーカル・フォア合唱団",,,,,,,"キング管弦楽団",,,,"大政翼賛会",,"大政翼賛会",,"篠原正雄","キング",67014,5042,1942,,,,
"01","歌謡曲","軍国の乙女","井口小夜子",,,,,,,"キング管弦楽団",,,,"江崎小秋",,"細川潤一",,"細川潤一","キング",47049,4350,1940,,,,
"01","歌謡曲","大陸花嫁の歌","佐々木郁子",,,,,,,"キング管弦楽団",,,,"江崎小秋",,"大村能章",,"大村能章","キング",47049,4351,1940,,,,
"07","愛国童謡","戦地ノオ父サマカラ","木村百合子",,,,,,,"キング管弦楽団",,,,"松村又一",,"長妻完至",,,"キング",20147,2521,"不詳","東京中央放送局撰定",,,
"07","愛国童謡","日ノ丸部隊長","小坂勝也",,,,,,,"キング管弦楽団",,,,"西岡水朗",,"長妻完至",,,"キング",20147,2520,"不詳",,,,
"01","流行歌","玄海しぶき","塩 まさる",,,,,,,"キング管弦楽団",,,,"島田芳文",,"佐藤長助",,"佐藤長助","キング",20130,2327,1938,,,,
"01","流行歌","別れの君が代","樋口静雄","高城日出子","他",,,,,"キング管弦楽団",,,,"佐藤惣之助",,"細川潤一",,"細川潤一","キング",20130,2340,1938,,,,
"06","映画主題歌","未来花の歌","渡辺光子",,,,,,,"キング管弦楽団",,,,"西條八十",,"田村しげる",,,"キング","K224-A",,1933,"日活映画『未来花の歌』主題歌",,,
"06","映画主題歌","千夜子の歌","丸山和歌子",,,,,,,"キング管弦楽団",,,,"西條八十",,"田村しげる",,,"キング","K224-B",,1933,"日活映画『未来花の歌』主題歌",,,
"01","流行歌","明日は上陸","松平不二男",,,,,,,"キング管弦楽団",,,,"石松秋二",,"江口夜詩",,,"キング","K180-A",,1932,,,,
"01","流行歌","乙女ごころ","丸山和歌子",,,,,,,"キング・ストリング・クラブ",,,,"石松秋二",,"江口夜詩",,,"キング","K180-B",,1932,,,,
"01","新小唄","家庭おどり","新橋喜代三",,,,,,,"キング和洋合奏団",,,,"西岡水朗",,"田村しげる",,,"キング","K438-A",,1935,,,,
"01","新小唄","八丈娘の唄","権藤円立",,,,,,,"キング管弦楽団",,,,"鐸木 孝",,"瀧 俊二郎",,,"キング","K438-B",,1935,,,,
"01","流行歌","マストの船唄","松平不二男",,,,,,,"キング・サロン・オーケストラ",,,,"鹿山映二郎",,"竹岡信幸",,,"キング","K248-A",,1933,,,,
"01","流行歌","お手紙頂戴","丸山和歌子",,,,,,,"キング・サロン・オーケストラ",,,,"浜野耕一",,"竹岡信幸",,,"キング","K248-B",,1933,,,,
"01","流行歌","旅の夜船","松平不二男",,,,,,,"キング・ストリング・クラブ",,,,"浜野耕一",,"田村しげる",,,"キング","K191-A",,1932,,,,
"01","流行歌","唄え！想出（スーベニール）","弥生ひばり",,,,,,,"キング・ストリング・クラブ",,,,"鹿山映二郎",,"竹岡信幸",,,"キング","K191-B",,1932,,,,
"01","流行歌","別れの夜霧","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"島田磬也",,"北村 輝",,,"キング","K495-A",,1935,,,,
"01","流行歌","朝の牧場に","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"江崎香風",,"小股ひさし",,,"キング","K495-B",,1935,,,,
"01","流行歌","月影淡く","橋本一郎",,,,,,,"キング・サロン・オーケストラ",,,,"高橋 実",,"細川潤一",,,"キング","K540-A",,1935,,,,
"01","流行歌","柳散る頃","松島詩子",,,,,,,"キング・サロン・オーケストラ",,,,"野村俊夫",,"山口俊郎",,,"キング","K540-B",,1935,,,,
"01","新小唄","君が代踊り","朝居丸子",,,,,,,"日本橋姫松(三絃)","日本橋勢以子(三絃)","キング和洋合奏団","杉山長谷夫（指揮）","川口綾水",,"杉山長谷夫",,,"キング","K6-A",,1931,"杉山長谷夫＝杉山長谷雄",,,
"01","新小唄","浪路はるかに","内田栄一",,,,,,,"キング・ジャズ・バンド",,,,"森坂清輝",,"杉山長谷夫",,,"キング","K6-B",,1931,"杉山長谷夫＝杉山長谷雄　K274-Aと同じ歌か？",,,
"10","判読できず","花の日本","朝居丸子",,,,,,,"キング和洋合奏団",,,,"西見哲代",,"佐々木 英",,,"キング","K12-A",,1931,,,,
"11","判読できず","旅は道づれ","吉田満喜子",,,,,,,"キング和洋合奏団",,,,"江崎武雄",,"町田嘉章",,,"キング","K12-B",,1931,,,,
"01","流行歌","城ヶ島夜曲","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"浜野耕一",,"竹岡信幸",,,"キング","K360-A",,1934,,,,
"01","流行歌","波と共に","渡辺光子",,,,,,,"キング・サロン・オーケストラ",,,,"浜野耕一",,"竹岡信幸",,,"キング","K360-B",,1934,,,,
"01","新小唄","日本音頭","浅草吉奴",,,,,,,"キング和洋合奏団",,,,"西條八十",,"竹岡信幸",,,"キング","K305-A",,1934,,,,
"01","新小唄","日本音頭","権藤円立",,,,,,,"キング和洋合奏団",,,,"西條八十",,"竹岡信幸",,,"キング","K305-B",,1934,,,,
"01","流行歌","山は夕焼け","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"岡田千秋",,"田村しげる",,,"キング","K385-A",,1934,,,,
"01","流行歌","潮来の雨","松島詩子",,,,,,,"キング・サロン・オーケストラ",,,,"松村又一",,"田村しげる",,,"キング","K385-B",,1934,,,,
"01","流行歌","君泣けば","渡辺光子",,,,,,,"キング管弦楽団",,,,"西條八十",,"江口夜詩",,,"キング","K215-A",,1933,"フォックストロット",,,
"01","流行歌","涙なき国へ","松平不二男",,,,,,,"キング管弦楽団",,,,"西條八十",,"江口夜詩",,,"キング","K215-B",,1933,"フォックストロット",,,
"01","流行歌","日像月像－嘆きの青空－","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"サトウハチロー",,"田村しげる",,,"キング","K435-A",,1935,"『日像月像』主題歌　映画主題歌か？",,,
"01","流行歌","恋の鸚鵡（オウム）","松島詩子",,,,,,,"キング・サロン・オーケストラ",,,,"サトウハチロー",,"田村しげる",,,"キング","K435-B",,1935,"『日像月像』主題歌　映画主題歌か？",,,
"01","流行歌","女の友情ー綾乃の子守唄ー","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"久保田宵二",,"田村しげる",,,"キング","K410-A",,1934,,,,
"01","流行歌","女の友情の唄","松島詩子","山野美和子",,,,,,"キング・サロン・オーケストラ",,,,"吉屋信子",,"田村しげる",,,"キング","K410-B",,1934,,,,
"01","流行歌","北の国境線","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"横沢千秋",,"細川潤一",,,"キング","K562-A",,1936,,,,
"01","流行歌","馬は野を行く","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"宮本吉次",,"鳴瀬純平",,,"キング","K562-B",,1936,,,,
"01","流行小唄","ジャワは極楽","朝居丸子",,,,,,,"日本橋姫松(三絃)","日本橋勢以子(三絃)","キング和洋合奏団","杉山長谷夫（指揮）","安見龍夫",,"杉山長谷夫",,,"キング","K5-A",,1931,"杉山長谷夫＝杉山長谷雄",,,
"01","流行小唄","ジャワ・メロディー","淡谷のり子",,,,,,,"キング・ジャズ・バンド",,,,"西岡水朗",,"杉山長谷夫",,,"キング","K5-B",,1931,"杉山長谷夫＝杉山長谷雄",,,
"06","映画主題歌","母をたずねて","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"時雨音羽",,"田村しげる",,,"キング","K402-A",,1934,"仏蘭西（フランス）映画『母の手』主題歌",,,
"06","映画主題歌","母の手に","松島詩子",,,,,,,"キング・サロン・オーケストラ",,,,"時雨音羽",,"田村しげる",,,"キング","K402-B",,1934,"仏蘭西（フランス）映画『母の手』主題歌",,,
"01","流行歌","巴里（パリ）の夢","永田絃次郎",,,,,,,"キング・サロン・オーケストラ",,,,"サトウハチロー",,"田村しげる",,,"キング","K488-A",,1935,"吉屋信子原作『巴里の夢』主題歌",,,
"01","流行歌","追憶の薔薇","松島詩子",,,,,,,"キング・サロン・オーケストラ",,,,"サトウハチロー",,"田村しげる",,,"キング","K488-B",,1935,"吉屋信子原作『巴里の夢』主題歌",,,
"08","民謡","舟唄","三島一声",,,,,,,"キング管弦楽団",,,,"海老沢久太郎",,"佐々木 英",,,"キング","K10-A",,1931,,,,
"08","民謡","沖のかもめ","羽衣歌子",,,,,,,"キング管弦楽団",,,,"西尾芳喬",,"堀内敬三",,,"キング","K10-B",,1931,,,,
"01","流行歌","キャラバンの鈴","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"川島芳子",,"杉山長谷夫",,,"キング","K294-A",,1933,"杉山長谷夫＝杉山長谷雄",,,
"01","流行歌","蒙古の娘","渡辺光子",,,,,,,"キング・サロン・オーケストラ",,,,"川島芳子",,"杉山長谷夫",,,"キング","K294-B",,1933,"杉山長谷夫＝杉山長谷雄",,,
"01","流行歌","さすらいの恋唄","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"岡田千秋",,"田村しげる",,,"キング","K551-A",,1935,,,,
"01","流行歌","それも思い出","東海林太郎","松島詩子",,,,,,"キング・サロン・オーケストラ",,,,"松村又一",,"田村しげる",,,"キング","K551-B",,1935,,,,
"01","流行歌","風見鳥の唄","東海林太郎",,,,,,,"キング・サロン・オーケストラ",,,,"サトウハチロー",,"堀内敬三",,,"キング","K515-A",,1935,"松竹トーキー『双心臓』主題歌",,,
"01","流行歌","路子の唄","松島詩子",,,,,,,"キング・サロン・オーケストラ",,,,"サトウハチロー",,"堀内敬三",,,"キング","K515-B",,1935,"松竹トーキー『双心臓』主題歌",,,
"01","新民謡","日の丸音頭","福助福々",,,,,,,"キング和洋合奏団",,,,"川口綾水",,"小松平五郎",,,"キング","K11-A",,1931,,,,
"01","新民謡","水平線よ","淡谷のり子",,,,,,,"国民交響管弦楽団　",,,,"幸坂佳都夫",,"小松平五郎",,,"キング","K11-B",,1931,,,,
"01","ナンセンス流行歌","お嫁さんもらうなら","古川緑波",,,,,,,"キング・ジャズ・バンド",,,,"サトウハチロー",,"竹岡信幸",,,"キング","K343-A",,1934,,,,
"01","ナンセンス流行歌","お婿さんもらうなら","古川緑波",,,,,,,"キング・ジャズ・バンド",,,,"サトウハチロー",,"竹岡信幸",,,"キング","K343-B",,1934,,,,
"01","新民謡","浪路はるかに","山下彬麿",,,,,,,"キング管弦楽団",,,,"森坂清輝",,"杉山はせを",,,"キング","K274-A",,1933,"杉山はせを＝杉山長谷夫＝杉山長谷雄　K6-Bと同じ歌か？",,,
"01","新民謡","旅は道づれ","欠畑貞子",,,,,,,"キング管弦楽団",,,,"江崎武雄",,"町田嘉章",,,"キング","K274-B",,1933,,,,
"01","流行歌","雲とつばさ","東海林太郎",,,,,,,"キング管弦楽団",,,,"時雨音羽",,"田村しげる",,,"キング","K463-A",,1935,"ワーナー映画『雲とつばさ』主題歌",,,
"01","流行歌","愛の翼","松島詩子",,,,,,,"キング管弦楽団",,,,"時雨音羽",,"田村しげる",,,"キング","K463-B",,1935,"ワーナー映画『雲とつばさ』主題歌",,,
"01","流行歌","あこがれ","渡瀬春枝",,,,,,,"キング・マンドリン・クラブ",,,,"三上於莬吉",,"江口夜詩",,,"キング","K169-A",,1932,"渡瀬春枝は渡辺光子の別名",,,
"01","流行歌","島で一夜を","松平不二男",,,,,,,"キング・マンドリン・クラブ",,,,"浜野耕一",,"江口夜詩",,,"キング","K169-B",,1932,,,,
"01","歌謡曲","ジョホールバルの丘の上","松島詩子",,,,,,,"キング管弦楽団",,,,"松村又一",,"草笛圭三",,,"キング",67050,5237,1942,,,,
"01","歌謡曲","山上の星","春海美子","キング女声合唱団",,,,,,"キング管弦楽団",,,,"山村牧夫",,"飯田三郎",,"飯田三郎","キング",67050,5242,1942,,,,
"01","歌謡曲","悲しがらせないでよ","柴田つる子",,,,,,,"コロムビア オーケストラ",,,,"加藤掠助",,"夢路ひさし",,,"コロムビア","A 126",1209790,,,,"月とモネ","C30"
"01","歌謡曲","窓に影法師","近江俊郎",,,,,,,"コロムビア オーケストラ",,,,"加藤掠助",,"夢路ひさし","濱本進",,"コロムビア","A 126",2209798,,,,"月とモネ","C30"
"01","歌謡曲","紅い手袋","霧島昇",,,,,,,"コロムビア オーケストラ",,,,"サトウハチロー",,"仁木他喜雄",,,"コロムビア","A 99",1209758,,,,"月とモネ","C30"
"01","歌謡曲","笛を吹きませう 月の夜は","柴田つる子",,,,,,,"コロムビア オーケストラ",,,,"藤浦洗",,"仁木他喜雄",,,"コロムビア","A 99",2209752,,,,"月とモネ","C30"
"01","新民謡","博多情歌","久保幸江",,,,,,,"コロムビア オーケストラ",,,,"野村俊夫",,"古賀政男",,,"コロムビア","A 480",2210536,,,,"月とモネ","C30"
"01","新民謡","新炭坑節","高倉 敏","久保幸江",,,,,,"コロムビア オーケストラ",,,,"野村俊夫",,"古賀政男",,"服部逸郎","コロムビア","A 480",1210543,,,,"月とモネ","C30"
"01","歌謡曲","青春の約束","霧島昇","渡邊はま子",,,,,,"コロムビア オーケストラ",,,,"サトウハチロー",,"古賀政男",,"仁木他喜雄","コロムビア","A 194",1209898,,,,"月とモネ","C30"
"01","歌謡曲","嘆きの小鳩","藤山一郎",,,,,,,"サンライズ楽団",,,,"藤蒲洸作",,"古賀政男",,"仁木他喜雄","コロムビア","A 194",2209899,,,,"月とモネ","C30"
"01","歌謡曲","バラのルムバ","二葉あき子",,,,,,,"コロムビア オーケストラ",,,,"村岡まきを",,"服部良一",,,"コロムビア","A 326",1210140,,,,"月とモネ","C30"
"01","歌謡曲","村の娘","村田トシ",,,,,,,"コロムビア オーケストラ",,,,"藤蒲洸作",,,,"古関裕而","コロムビア","A 326",2210110,,,,"月とモネ","C30"
"01","NHKラジオ歌謡","山のけむり","伊藤久男",,,,,,,"コロムビア オーケストラ",,,,"大倉芳郎",,"八洲秀章",,"仁木他喜雄","コロムビア","A 1437",,1952,,"https://search.showakan.go.jp/search/record/detail.php?id=90197533","月とモネ","C30"
"01","流行歌","白樺の宿","奈良光枝",,,,,,,"コロムビア オーケストラ",,,,"横井弘",,"田村しげる",,"田村しげる","コロムビア","A 1437",,1952,,"https://search.showakan.go.jp/search/record/detail.php?id=90197534","月とモネ","C30"
"01","流行歌（詩吟入）","雨の田原坂","神楽坂はん子",,,,,,,"コロムビア オーケストラ",,,,"野村俊夫",,"古賀政男",,,"コロムビア","A 2192",1215612,"1955-01",,,"月とモネ","C30"
"01","流行歌（詩吟入）","男のまごころ","中島孝",,,,,,,"コロムビア オーケストラ",,,,"野村俊夫",,"古賀政男",,,"コロムビア","A 2192",2215736,"1955-01",,,"月とモネ","C30"
